STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,DATE_LAST_UPDATE,TYPE_LAST_UPDATE,DEDUCT_CODE,REMARKS,PROGRAM_CODE,PROJ_NO,PROJ_SUFFIX,NBI_TYPE_OF_IMP,DTL_TYPE_OF_IMP,SPECIAL_CODE,STEP_CODE,STATUS_WITH_10YR_RULE,SUFFICIENCY_ASTERC,SUFFICIENCY_RATING,STATUS_NO_10YR_RULE,CAT10
36,1076089,1,5,1,25,0,N4,81,51000,'MAIN ST                 ',,'RTE 25            ','JCT I678 & SH 25         ',99.99,12.518,1,25,,40423305,73490991,0,3,1,1,14,1953,10,4,17355,2008,5,42.3,2,30,1,0,N,0,0,5,N,0,0,A,5,1,4,2,0,0,2,0,99.9,17.3,33.5,1,1,42.4,64,99.99,H,4.47,H,2.5,0.7,4,6,7,N,N,1,59.9,1,36.3,6,7,4,5,N,7,36,1,33.5,414,24,N  ,N  ,N  ,,,,4249,2488,6737,2014,,,,0,N,2,,1,0,0,1,6,0,0,7,0,,Y,N,24297,2028,,N,5/26/16,B,K*,,L1CE,X735563,0,10,10,,,1,,93,1,P
36,1076090,1,1,7,678,0,N4,81,51000,'RTE 907M                ',,'RTE I678          ','JCT GCP+I678             ',99.99,0.08,0,,,40430298,73493675,0,3,1,1,11,1963,1,1,3926,2011,5,4.2,0,0,0,0,1,1,1,5,N,0,0,A,1,1,3,2,0,0,6,0,6,20.1,116.7,0.5,0.5,6.1,7.6,99.99,H,4.69,H,3.2,2.2,6,6,5,N,N,1,81.6,1,49,5,5,6,5,N,7,34,1,116.7,914,24,N  ,N  ,N  ,,,,1823,1068,2891,2014,,,,2,N,1,,1,0,0,1,1,0,0,10,0,,Y,N,5496,2031,,N,5/26/16,B,Z ,,L1CE,X735056,0,13,15,,,0,,86,0,F
36,1076110,1,5,8,0,0,N1,5,51000,'RTE I95  908A NB TO 95I ',,'BE NB SERVICE RD  ','JCT I95+I878+I78         ',5.03,4.344,0,,,40494273,73500922,1,3,1,1,14,1971,2,9,17874,2009,5,7.3,0,49,0,0,1,1,1,5,N,0,0,A,1,1,3,2,0,0,2,0,7.5,21.6,44.5,0,2.9,7.6,11.6,4.69,H,4.29,H,0.9,0,7,7,7,N,N,1,99.9,1,99.9,7,2,3,5,N,8,34,1,44.5,815,24,N  ,N  ,N  ,,,,132,78,210,2014,,,,0,N,1,,1,0,2001,1,2,0,1,6,0,,Y,N,25024,2029,,N,5/26/16,B,A ,,Q100,X730236,0,14,14,,,2,,75.9,2,G
36,1076130,1,5,8,0,0,N1,5,51000,'RTE I278  ZEREGA AVE    ',,'BE  SERVICE RD SB ','JCT I95+I878+I78         ',5.46,1.11,0,,,40494262,73503946,1,3,1,1,11,1951,2,10,0,2015,5,14.6,0,99,1,1,0,1,1,5,N,0,0,A,1,1,3,2,0,0,3,0,8.3,26.8,69.4,1.2,2.1,8.4,17.9,4.39,H,4.42,H,4,4,5,6,7,N,N,1,54.4,1,32.7,6,2,3,5,N,4,36,1,69.4,815,24,N  ,N  ,N  ,,,,637,373,1010,2014,,,,2,N,1,,1,0,2001,1,2,0,1,9,0,,Y,N,0,0,,N,5/26/16,B,A ,,Q100,X730236,0,14,14,,,2,,80,2,F
36,1076140,1,5,8,0,0,N1,5,51000,'CBE SERVICE RD EB       ',,'BE SERVICE RD SB  ','JCT I95+I878+I78         ',99.99,3.974,0,,,40494239,73504310,1,3,1,1,14,1951,2,1,10839,2010,5,7.3,0,51,0,1,0,1,1,5,N,0,0,A,5,1,3,2,0,0,1,0,8.4,25.6,27.4,1.7,2,8.4,13.6,99.99,H,4.6,H,5.4,1.5,6,7,7,N,N,1,64.4,1,38.1,7,3,6,5,N,4,36,1,27.4,815,24,N  ,N  ,N  ,,,,95,55,150,2014,,,,0,N,1,,1,0,2001,1,2,0,1,7,0,,Y,N,15175,2030,,N,5/26/16,B,A ,,Q100,X730236,0,14,14,,,2,,78.3,2,F
36,1076150,1,5,8,0,0,N1,5,51000,'ZEREGA AVENUE           ',,'I95 SERVICE RD EB ','JCT I95+I878+I78         ',99.99,0.499,0,,,40494122,73503783,1,3,1,1,11,1951,2,4,0,2015,5,14.6,0,0,1,1,0,1,1,5,N,0,0,A,1,1,3,2,0,0,3,0,7.3,25.9,66.7,0.9,0.2,6.9,17.9,99.99,H,4.41,H,4.1,4.1,6,6,6,N,N,1,59,1,35.4,6,2,6,5,N,4,34,1,66.7,815,24,N  ,N  ,N  ,,,,134,78,212,2014,,,,2,N,1,,1,0,2001,1,2,0,1,10,0,,Y,N,0,0,,N,5/26/16,B,A ,,Q100,X730236,0,14,17,,,2,,87,2,F
36,1076160,1,1,7,0908F,0,N1,5,51000,'GOLFERS PATH            ',,'RTE 908F          ','3.9 MI N I87+I95         ',99.99,0.161,0,,,40532504,73531649,0,3,1,1,11,1952,2,0,0,2015,5,7.3,0,0,0,0,0,1,0,5,0,0,0,A,5,0,2,7,0,0,1,0,7.3,9.1,10,1.8,3.6,7.3,13.7,99.99,N,0,N,0,0,N,6,8,N,N,5,79.1,5,32.7,6,2,N,5,N,8,34,1,10,114,24,N  ,N  ,N  ,,,,456,267,723,2014,,,,2,N,1,,1,0,0,N,6,0,N,10,1,,Y,N,0,0,,N,5/26/16,B,A ,,04M0,871302,0,14,15,,,2,,92,2,F
36,1076170,1,5,0,0,0,N1,5,51000,'EX-NYCRR PUTNAM B       ',,'VAN CORTLAND PK S ','3.2 MI N JCT I87 & I95   ',99.99,0.209,0,,,40530976,73534977,1,3,1,1,14,1952,4,0,14290,2011,5,16.4,0,25,1,0,N,0,0,5,0,0,0,A,5,0,3,2,0,0,1,0,16.4,18.5,19.2,2.9,6,16.5,19.8,99.99,N,0,N,0,0,5,6,5,N,N,5,85.8,5,32.7,5,4,N,5,N,8,36,1,19.2,114,24,Y24,N  ,N  ,114,,,2952,1729,4681,2014,,,,0,N,1,,1,0,0,1,6,0,0,7,0,,Y,N,20006,2031,,N,5/26/16,B,Z ,,04M0,871302,0,13,15,,,0,,68,0,F
36,1076189,1,1,8,495,0,N4,81,51000,'RTE I495  58TH ST       ',,'RTE I495          ','.7 MI SE JCT I278 & I495 ',5.71,17.506,0,,,40434770,73544240,1,3,1,1,16,1955,6,10,0,2015,5,21.6,2,4,1,1,0,0,1,5,N,0,0,A,1,1,3,2,0,0,2,0,10.8,28.9,52.4,0,0,11.1,24.1,4.87,H,4.37,H,1.1,0,8,8,6,N,N,5,89.3,5,32.7,6,2,3,5,N,8,34,1,52.4,715,24,Y24,N  ,N  ,715,,,73840,43240,117080,2014,,,,0,N,2,,1,0,2002,1,6,0,1,7,1,,Y,N,0,0,,N,5/26/16,B,A ,,100,4951162,0,14,15,,,2,,78.5,2,F
36,1076199,1,1,7,495,0,N4,81,51000,'RTE I495  CEMETERY UNDRP',,'RTE I495          ','.5MI SE JCT I278+I495    ',12.99,4.151,1,495,,40435169,73545831,1,3,1,1,12,1955,6,8,158270,2005,0,21.9,2,0,0,0,1,1,1,5,N,0,0,A,1,1,1,7,0,0,1,0,11,16.5,17.3,0,0,22.1,23.9,12.99,H,3.5,H,4.5,0,6,6,6,N,N,1,62.6,1,32.7,6,2,3,5,N,8,34,1,17.3,214,24,N  ,N  ,N  ,,,,4705,2755,7460,2014,,,,0,N,2,,1,0,1999,N,6,0,N,13,1,,Y,N,221578,2025,,N,5/26/16,B,A ,,3150,4951162,0,14,15,,,2,,83.8,2,F
36,1076209,1,1,1,495,0,N4,81,51000,'BQE NB TO LIE WB        ',,'RTE I495          ','JCT I278 & I495          ',99.99,3.588,1,495,,40440113,73551636,0,3,1,1,12,1969,8,2,158270,2005,5,37.1,2,40,1,0,1,1,1,5,N,0,0,A,1,1,3,2,0,0,1,0,23.7,17,18.5,0,0,37.2,43,99.99,H,4.74,H,1.1,4.5,8,8,7,N,N,1,99.9,1,60.8,7,9,3,5,N,8,34,1,18.5,715,24,N  ,N  ,N  ,,,,412,241,653,2014,,,,0,N,2,,1,0,2002,1,2,0,0,13,1,,Y,N,221578,2025,,N,5/26/16,B,A ,,100,4951162,0,14,15,,,2,,96,2,G
36,1076210,1,1,7,495,0,N4,81,51000,'RTE I278                ',,'RTE I495          ','JCT I278+I495            ',99.99,0.37,0,,,40435959,73551715,0,3,1,1,11,1969,1,2,0,2015,5,6,0,28,1,0,1,0,0,5,N,0,0,A,1,1,3,2,0,0,1,0,7.6,14.3,15.8,0,0,7.6,8.2,99.99,H,4.32,H,1.2,2.9,7,7,7,N,N,1,90.7,1,54.4,7,7,3,5,N,8,34,1,15.8,114,24,N  ,N  ,N  ,,,,497,291,788,2014,,,,2,N,1,,1,0,0,1,1,0,0,10,1,,Y,N,0,0,,N,5/26/16,B,A ,,1180,4951200,2,14,14,,,2,,92,2,G
36,1076220,1,1,7,0,0,N4,81,51000,'RTE I278  RTE I495      ',,'LIE WB SERVC ROAD ','JCT I278 & I495          ',6.27,0.257,0,,,40440394,73551789,0,3,1,1,11,1969,2,8,0,2015,5,7.6,0,57,1,0,0,1,1,5,N,0,0,A,1,1,3,2,0,0,1,0,7.6,28,28.6,0,0,7.6,12.2,6.14,H,4.29,H,3.6,0.3,7,8,7,N,N,1,88.9,1,52.6,7,2,3,5,N,8,34,1,28.6,114,24,N  ,N  ,N  ,,,,1384,810,2194,2014,,,,2,N,1,,1,0,0,1,3,0,0,10,1,,Y,N,0,0,,N,5/26/16,B,A ,,1180,4951200,2,14,17,,,2,,89,2,G
36,1076239,1,1,1,495,0,N4,81,51000,'RTE I278  RTE I495      ',,'RTE I495          ','JCT I278+I495            ',4.95,3.427,1,495,,40440410,73552181,0,3,1,1,11,1969,10,10,69317,2011,5,60.3,2,40,1,1,1,0,1,5,N,0,0,A,1,1,3,2,0,0,1,0,13.2,23.7,24.3,0,0,57.3,63.4,99.99,H,4.5,H,4.4,3.3,9,8,7,N,N,1,77.1,1,45.4,7,9,3,5,N,8,34,1,24.3,515,24,N  ,N  ,N  ,,,,625,366,991,2014,,,,1,N,2,,1,0,2003,1,2,0,0,10,1,,Y,N,97044,2031,,N,5/26/16,B,A ,,100,4951162,0,14,15,,,2,,89,2,G
36,1076249,1,1,7,278,0,N4,81,51000,'43RD ST TO BQE WB       ',,'RTE I278          ','JCT I278+I495            ',99.99,0.032,0,,,40440759,73552363,0,3,1,1,11,1969,4,2,0,2015,5,19.5,2,99,1,1,1,1,0,5,N,0,0,A,1,1,3,2,0,0,1,0,6,14.9,16.1,0,0,19.5,30.1,5.03,H,4.62,H,3,0.9,5,7,7,N,N,1,80.7,1,48.1,7,6,6,5,N,8,37,1,16.1,414,24,N  ,N  ,N  ,,,,2000,1171,3171,2014,,,,2,N,1,,1,0,0,1,3,0,0,4,1,,Y,N,0,0,,N,5/26/16,B,Z ,,1180,4951200,2,14,17,,,0,,97,0,F
36,1076250,1,1,7,495,0,N4,81,51000,'RAMP  TO LIE WB  BQE WB ',,'RTE I495          ','JCT I278 & I495          ',99.99,0.483,0,,,40440990,73553174,0,3,1,1,11,1969,1,3,0,2015,5,7,0,0,0,0,1,0,1,5,N,0,0,A,1,1,3,2,0,0,16,0,6.9,18.2,282.5,0,0,7,7.9,99.99,H,4.19,H,0.3,0.3,9,8,7,N,N,1,99.9,1,65.3,7,6,3,5,N,8,34,1,282.5,615,24,Y24,N  ,N  ,615,,,131,77,208,2014,,,,0,N,1,,1,0,2002,1,2,0,1,10,1,,Y,N,0,0,,N,5/26/16,B,A ,,1180,4951200,2,14,17,,,2,,95,2,G
36,1076269,1,1,1,495,0,N4,81,51000,'43RD ST TO BQE WB       ',,'RTE I495          ','JCT I278 & I495          ',99.99,3.363,1,495,,40440617,73552399,0,3,1,1,11,1969,10,2,69317,2011,5,49.9,2,23,1,0,1,0,1,5,N,0,0,A,1,1,3,2,0,0,1,0,30.2,12.8,14,0,0,49.9,55.7,99.99,H,4.97,H,2.9,0.9,8,9,7,N,N,1,99.9,1,91.6,7,9,4,5,N,8,34,1,14,615,24,N  ,N  ,N  ,,,,449,263,712,2014,,,,1,N,2,,1,0,2002,1,2,0,0,10,1,,Y,N,97044,2031,,N,5/26/16,B,Z ,,100,4951162,0,14,15,,,0,,95,0,G
36,1076270,1,1,7,95,0,N1,5,51000,'WEST FARMS ROAD         ',,'RTE I95           ','JCT I95 & I895           ',99.99,0.225,0,,,40501476,73525522,1,3,1,1,11,1951,2,4,0,2015,5,7.9,0,60,1,0,0,0,0,5,N,0,0,A,1,1,3,2,0,0,2,0,7.9,28.3,55.4,1,1,7.9,10.6,99.99,H,4.55,H,4,0.7,6,6,7,N,N,1,73.5,1,44.5,6,2,6,5,N,4,34,1,55.4,214,24,N  ,N  ,N  ,,,,5298,3102,8400,2014,,,,2,N,1,,1,0,1995,1,6,0,0,10,1,,Y,N,0,0,,N,5/26/16,B,A ,,1180,951203,0,14,15,,,2,,89,2,F
36,1076311,1,1,7,295,0,N4,81,51000,'RTE I295  RTE I295  RTE ',,'RTE I295          ','JCT GCP+I295             ',4.54,0.209,0,,,40433489,73452511,0,3,1,1,11,1963,1,13,0,2015,5,6,0,57,0,0,1,1,1,5,N,0,0,A,6,1,3,2,0,0,2,0,6,40.2,81,0,0,6.1,8.1,4.39,H,4.47,H,0.2,0,5,6,6,N,N,1,99.9,1,68,6,3,3,5,N,6,36,1,81,614,24,Y24,N  ,N  ,614,,,5377,3149,8526,2014,,,,2,L,1,,1,0,0,1,6,0,0,10,1,,Y,N,0,0,,N,5/26/16,B,A ,,H100,XM97513,0,40,17,,,2,,87,2,F
36,1076312,1,1,7,295,0,N4,81,51000,'RTE I295  RTE I295  RTE ',,'RTE I295          ','JCT GCP+I78              ',4.54,0.225,0,,,40433410,73452325,0,3,1,1,11,1963,1,13,0,2015,5,6,0,57,0,0,1,1,1,5,N,0,0,A,6,1,3,2,0,0,2,0,6,39.3,81,0,0,6.1,8.1,4.39,H,4.9,H,0.2,0.2,5,6,6,N,N,1,98,1,59,6,3,3,5,N,6,36,1,81,614,24,Y24,N  ,N  ,614,,,5487,3213,8700,2014,,,,2,R,1,,1,0,0,1,6,0,0,10,1,,Y,N,0,0,,N,5/26/16,B,A ,,H100,XM97513,0,40,17,,,2,,87,2,F
36,1076321,1,5,7,0907M,0,N4,81,51000,'RTE I295  RTE I295  RTE ',,'RTE 907M          ','JCT GCP+I78              ',4.72,0.097,1,0000MX5MR1,,40433499,73452438,0,3,1,1,11,1963,1,13,0,2015,5,6,0,99,0,0,1,1,0,5,N,0,0,A,7,1,3,2,0,0,4,0,6,24.9,87.1,0,0,6.1,8.1,4.62,H,4.31,H,0.6,0.4,5,5,6,N,N,1,90.7,1,53.5,5,4,3,5,N,6,36,1,87.1,1015,24,Y24,N  ,N  ,1015,,,2699,1580,4279,2014,,,,2,L,1,,1,0,0,1,9,8,0,10,0,,Y,N,0,0,,N,5/26/16,B,A ,,H100,XM97513,0,40,17,,,2,,77,2,F
36,1076322,1,5,7,0907M,0,N4,81,51000,'RTE I295  RTE I295  295I',,'RTE 907M          ','JCT GCP+I78              ',4.59,0.129,1,0000MX5MR1,,40433406,73452410,0,3,1,1,11,1963,1,15,0,2015,5,6,0,99,0,0,0,1,0,5,N,0,0,A,7,1,3,2,0,0,4,0,6,24.9,87.7,0,0,6.1,8.1,4.36,H,4.31,H,0,0,5,5,6,N,N,1,78.9,1,47.2,5,3,3,5,N,7,36,1,87.7,814,24,Y24,N  ,N  ,814,,,2780,1628,4408,2014,,,,2,R,1,,1,0,0,1,6,0,0,0,0,,Y,N,0,0,,N,5/26/16,B,A ,,H100,XM97513,0,40,17,,,2,,74,2,F
36,1076350,1,5,0,0,0,N1,5,51000,'RTE I95                 ',,'UNDERCLIFF AVE    ','JCT I87+I95              ',99.99,0.451,0,,,40504387,73552724,1,3,1,1,16,1962,1,2,3990,2011,5,10.3,0,4,0,0,N,0,0,5,N,0,0,A,5,1,1,7,0,0,1,0,10.3,10.3,11.2,3.9,3.9,10.4,19,99.99,H,5.36,H,1.4,1.7,N,6,6,N,N,5,79.9,5,32.7,6,5,4,5,N,8,34,1,11.2,214,24,N  ,N  ,N  ,,,,699,409,1108,2014,,,,0,N,1,,0,0,0,N,6,0,N,7,0,,Y,N,5586,2031,,N,5/26/16,B,Z ,,1180,951302,0,14,15,,,0,,94.8,0,F
36,1076360,1,5,7,0,0,N1,5,51000,'RTE I95  RTE 95I        ',,'RAMP FROM WASH BR ','JCT I87+I95              ',99.99,0.032,0,,,40504086,73552568,0,3,1,1,11,1962,2,7,0,2015,5,7.9,0,34,0,0,1,0,0,5,N,0,0,A,5,1,3,2,0,0,1,0,7.9,50.2,51.5,1.9,0.7,7.9,11.1,99.99,H,10.97,H,1,0,6,6,6,N,N,1,99.9,1,77.1,6,2,3,5,N,4,34,1,51.5,714,24,N  ,N  ,N  ,,,,33661,19712,53373,2014,,,,0,N,1,,1,0,0,1,6,9,0,5,0,,Y,N,0,0,,N,5/26/16,B,A ,,,,,,,,,2,,88,2,F
36,1076380,1,1,7,678,0,N4,81,51000,'NORTH CONDUIT AVE       ',,'RTE I678          ','1.1 MI E JCT I678 & SH 27',99.99,0.628,0,,,40400010,73475364,1,3,1,1,12,1967,3,2,0,2015,5,12.1,0,71,0,0,1,1,1,5,N,0,0,A,1,1,3,3,0,0,1,0,12.1,39.6,40.8,0.5,0.5,12.2,13.7,99.99,H,4.39,H,1.3,0,5,7,6,N,N,1,46.3,1,29.9,6,3,3,5,N,8,37,1,40.8,514,24,Y24,N  ,N  ,514,,,2578,1510,4088,2014,,,,0,N,1,,1,0,1996,1,2,0,0,4,0,,Y,N,0,0,,N,5/26/16,B,A ,,M0E1,XM12563,0,14,17,,,2,,89.7,2,F
36,1076390,1,1,1,878,0,N4,81,51000,'RTE 907D  SOUTH CONDUIT ',,'RTE I878          ','1.3 MI W JCT I678 & S PKW',4.37,1.239,1,878,,40395240,73493879,1,3,1,1,12,1967,2,5,49237,2012,5,14.6,0,0,0,0,1,1,1,5,N,0,0,A,6,1,4,2,0,0,3,0,12.1,38.4,98.7,0.5,0.5,12.2,13.8,4.27,H,4.27,H,2.7,0,8,7,7,N,N,1,42.6,1,25.4,6,3,4,5,N,8,34,1,98.7,515,24,Y24,N  ,N  ,515,,,5183,3035,8218,2014,,,,0,N,1,,1,0,2010,1,2,0,1,6,0,,Y,N,68932,2032,,N,5/26/16,B,L*,,L230,X072093,0,11,11,,,0,,80.1,2,G
36,1076409,1,5,1,0907H,0,N1,5,51000,'BRONX RIVER             ',,'RTE 907H          ','4.2 MI N I95+BX RIVER PKY',99.99,8.158,1,907,,40533846,73514500,0,3,1,1,12,1951,6,0,90500,2011,4,23.7,2,15,1,1,1,0,1,4,0,0,0,A,1,5,1,7,0,0,1,0,14.6,21.6,21.6,0,0,26.5,28.7,99.99,N,0,N,0,0,6,5,6,4,N,5,59.5,5,21.1,5,5,N,5,4,8,34,1,21.6,114,24,N  ,N  ,N  ,,,,9736,5702,15438,2014,,,,0,N,2,,1,0,0,1,6,0,1,4,0,,Y,8,126700,2031,,N,5/26/16,B,Z ,,,,,,,,,0,,73.6,0,F
36,1076419,1,5,1,0907H,0,N1,5,51000,'BRONX RIVER             ',,'RTE 907H          ','2.9 MI N I95+BX RIVER PKY',99.99,6.066,1,907,,40523462,73521420,0,3,1,1,12,1951,6,0,107929,2011,4,31,2,20,1,1,1,0,1,4,1,4.5,15.2,A,1,5,1,7,0,0,1,0,17.6,19.8,20.7,3,0,31.7,41.6,99.99,N,0,N,0,0,N,6,6,6,N,5,58.3,5,23,5,9,N,5,4,8,34,1,20.7,114,24,N  ,N  ,N  ,,,,6413,3755,10168,2014,,,,0,N,2,,1,0,0,N,6,0,N,4,0,1,Y,8,151101,2031,,N,5/26/16,B,Z ,,,,,,,,,0,,87.6,0,F
36,1076449,1,1,1,678,0,N4,81,51000,'MAIN STREET SB          ',,'RTE I678          ','JCT I678 & SH 25         ',99.99,8.833,1,678,,40422897,73491079,1,3,1,1,11,1953,6,2,144979,2010,9,27.4,2,61,1,1,1,1,1,5,N,0,0,A,1,1,3,2,0,0,1,0,10.9,28.4,32.4,0,0,27.4,29.2,99.99,H,4.39,H,2.8,1,8,8,7,N,N,1,99.9,1,67,7,6,4,5,N,7,34,1,32.4,314,24,N  ,N  ,N  ,,,,490,287,777,2014,,,,1,N,2,,1,0,2006,1,2,0,1,10,1,,Y,N,202971,2030,,N,5/26/16,B,K*,,L1CE,X735563,0,10,10,,,0,,89,0,G
36,1076459,1,5,0,0,0,N2,47,51000,'RTE I278                ',,'SOUTH 3RD STREET  ','2.4 MI SW JCT I278 & I495',99.99,0.949,0,,,40424103,73571963,1,3,1,1,19,1957,6,3,2810,2011,5,9.1,2,0,1,1,1,1,0,5,N,0,0,A,5,1,3,2,0,0,1,0,10.4,15.5,16.1,0.6,2.4,9.1,36.1,99.99,H,4.55,H,0.6,1,4,6,7,N,N,1,46.3,1,27.2,6,2,3,5,N,7,37,1,16.1,515,24,N  ,N  ,N  ,,,,3202,1875,5077,2014,,,,0,N,2,,1,0,0,1,1,0,0,5,0,,Y,N,3934,2031,,N,5/26/16,B,A ,,,,,,,,,1,,69.9,1,P
36,1076460,1,5,0,278,0,N2,47,51000,'RTE I278  278I 278IX2MR1',,'RTE 278           ','2.4 MI SW JCT I278 & I495',4.8,17.409,0,,,40424313,73571819,1,3,1,1,11,1957,2,7,122844,2011,5,9.4,0,7,1,1,N,0,0,5,N,0,0,A,5,1,3,2,0,0,1,0,9.4,14,14.9,3.6,1.3,9.4,15.3,4.55,H,4.55,H,0.7,0,4,4,5,N,N,1,45.4,1,27.2,4,2,3,5,N,6,34,1,14.9,715,24,N  ,N  ,N  ,,,,2564,1502,4066,2014,,,,1,N,1,,1,0,0,1,2,0,0,7,1,,Y,N,171982,2031,,N,5/26/16,B,A ,,420,2781217,0,14,11,,,1,,31.1,1,P
36,1076470,1,5,0,0,0,N1,5,51000,'RAMP TO 95 I EB         ',,'EAST 174 TH ST    ','.7 MI E I87+I95          ',99.99,0.016,0,,,40504288,73544870,1,3,1,1,19,1962,4,1,1432,2001,5,16.4,0,0,1,0,0,0,1,5,N,0,0,A,5,1,2,7,0,0,1,0,16.4,9.4,9.7,3.9,4,16.5,59.3,99.99,H,4.29,H,1.2,1.3,6,5,6,N,N,5,78.6,5,29.4,5,4,2,5,N,8,31,1,9.7,214,24,Y24,N  ,N  ,214,,,14141,1327,15468,2014,,,,0,N,1,,0,0,0,N,6,0,N,5,0,,Y,N,2005,2021,,N,5/26/16,B,A ,,,,,,,,,2,,76.2,2,F
36,1076489,1,1,1,678,0,N4,81,51000,'SOUTH CONDUIT AVE       ',,'RTE I678          ','JCT RTE 678+RTE 27       ',99.99,3.813,1,678,,40395687,73480707,1,3,1,1,11,1948,7,3,123284,2011,5,30.1,2,9,1,1,1,0,0,5,N,0,0,A,5,1,1,7,0,0,1,0,15.1,18.5,19.8,2.8,2.6,30.2,39.6,99.99,H,4.59,H,2.9,0,5,5,7,N,N,1,89.8,1,33.6,5,5,4,5,N,8,34,1,19.8,614,24,N  ,N  ,N  ,,,,10130,5932,16062,2014,,,,1,N,2,,1,0,0,1,6,0,0,10,1,,Y,N,172598,2031,,N,5/26/16,B,Z ,,,,,,,,,0,,75,0,F
36,1076499,1,1,1,678,0,N4,81,51000,'NORTH CONDUIT AV        ',,'RTE I678          ','JCT RTE 678+RTE 27       ',99.99,3.894,1,678,,40400016,73480574,1,3,1,1,11,1948,8,4,123284,2011,5,30.2,2,9,1,0,1,0,1,5,N,0,0,A,5,1,1,7,0,0,1,0,15.1,19.2,19.8,3,2.6,30.2,39.6,99.99,H,4.29,H,1.5,0,4,4,5,N,N,1,89.8,1,53.5,4,2,2,5,N,8,31,1,19.8,514,24,N  ,N  ,N  ,,,,13354,1253,14607,2014,,,,1,N,2,,1,0,0,N,6,0,N,10,1,,Y,N,172598,2031,,N,5/26/16,B,A ,,,,,,,,,1,,49.6,1,P
