School DBN,School Name,Date,Total Present,Total Absent
02M376,NYC ISCHOOL,1/4/2012,381,50
02M376,NYC ISCHOOL,1/5/2012,391,40
02M376,NYC ISCHOOL,1/6/2012,397,34
02M376,NYC ISCHOOL,1/9/2012,403,28
02M376,NYC ISCHOOL,1/10/2012,401,30
02M376,NYC ISCHOOL,1/11/2012,400,31
02M376,NYC ISCHOOL,1/12/2012,390,41
02M376,NYC ISCHOOL,1/13/2012,397,34
02M376,NYC ISCHOOL,1/17/2012,387,44
02M376,NYC ISCHOOL,1/18/2012,408,23
02M376,NYC ISCHOOL,1/19/2012,398,33
02M376,NYC ISCHOOL,1/20/2012,404,27
02M376,NYC ISCHOOL,1/23/2012,388,44
02M376,NYC ISCHOOL,1/31/2012,401,30
02M392,MANHATTAN BUSINESS ACADEMY,1/3/2012,281,52
02M392,MANHATTAN BUSINESS ACADEMY,1/4/2012,279,53
02M392,MANHATTAN BUSINESS ACADEMY,1/5/2012,281,51
02M392,MANHATTAN BUSINESS ACADEMY,1/6/2012,282,50
02M392,MANHATTAN BUSINESS ACADEMY,1/9/2012,287,45
02M392,MANHATTAN BUSINESS ACADEMY,1/10/2012,292,40
02M392,MANHATTAN BUSINESS ACADEMY,1/11/2012,286,45
02M392,MANHATTAN BUSINESS ACADEMY,1/12/2012,262,69
02M392,MANHATTAN BUSINESS ACADEMY,1/13/2012,279,52
02M392,MANHATTAN BUSINESS ACADEMY,1/17/2012,280,51
02M392,MANHATTAN BUSINESS ACADEMY,1/18/2012,284,47
02M392,MANHATTAN BUSINESS ACADEMY,1/19/2012,293,38
02M392,MANHATTAN BUSINESS ACADEMY,1/20/2012,286,44
02M392,MANHATTAN BUSINESS ACADEMY,1/23/2012,230,98
02M392,MANHATTAN BUSINESS ACADEMY,1/31/2012,256,68
02M393,BUSINESS OF SPORTS SCHOOL,1/3/2012,244,54
02M393,BUSINESS OF SPORTS SCHOOL,1/4/2012,266,32
02M393,BUSINESS OF SPORTS SCHOOL,1/5/2012,264,34
02M393,BUSINESS OF SPORTS SCHOOL,1/6/2012,255,43
02M393,BUSINESS OF SPORTS SCHOOL,1/9/2012,260,37
02M393,BUSINESS OF SPORTS SCHOOL,1/10/2012,267,30
02M393,BUSINESS OF SPORTS SCHOOL,1/11/2012,272,25
02M393,BUSINESS OF SPORTS SCHOOL,1/12/2012,252,45
02M393,BUSINESS OF SPORTS SCHOOL,1/13/2012,253,44
02M393,BUSINESS OF SPORTS SCHOOL,1/17/2012,261,35
02M393,BUSINESS OF SPORTS SCHOOL,1/18/2012,264,32
02M393,BUSINESS OF SPORTS SCHOOL,1/19/2012,265,31
02M393,BUSINESS OF SPORTS SCHOOL,1/20/2012,255,41
02M393,BUSINESS OF SPORTS SCHOOL,1/23/2012,246,49
02M393,BUSINESS OF SPORTS SCHOOL,1/31/2012,260,36
02M394,EMMA LAZARUS HIGH SCHOOL,1/3/2012,220,39
02M394,EMMA LAZARUS HIGH SCHOOL,1/4/2012,234,24
02M394,EMMA LAZARUS HIGH SCHOOL,1/5/2012,239,19
02M394,EMMA LAZARUS HIGH SCHOOL,1/6/2012,242,15
02M394,EMMA LAZARUS HIGH SCHOOL,1/9/2012,239,18
02M394,EMMA LAZARUS HIGH SCHOOL,1/10/2012,247,10
02M394,EMMA LAZARUS HIGH SCHOOL,1/11/2012,238,19
02M394,EMMA LAZARUS HIGH SCHOOL,1/12/2012,243,14
02M394,EMMA LAZARUS HIGH SCHOOL,1/13/2012,245,12
02M394,EMMA LAZARUS HIGH SCHOOL,1/17/2012,244,12
02M394,EMMA LAZARUS HIGH SCHOOL,1/18/2012,248,8
02M394,EMMA LAZARUS HIGH SCHOOL,1/19/2012,245,10
02M394,EMMA LAZARUS HIGH SCHOOL,1/20/2012,242,13
02M394,EMMA LAZARUS HIGH SCHOOL,1/23/2012,102,153
02M394,EMMA LAZARUS HIGH SCHOOL,1/31/2012,240,13
02M397,SPRUCE STREET SCHOOL,1/3/2012,218,27
02M397,SPRUCE STREET SCHOOL,1/4/2012,227,18
02M397,SPRUCE STREET SCHOOL,1/5/2012,230,15
02M397,SPRUCE STREET SCHOOL,1/6/2012,227,18
02M397,SPRUCE STREET SCHOOL,1/9/2012,236,9
02M397,SPRUCE STREET SCHOOL,1/10/2012,232,13
02M397,SPRUCE STREET SCHOOL,1/11/2012,233,12
02M397,SPRUCE STREET SCHOOL,1/12/2012,234,11
02M397,SPRUCE STREET SCHOOL,1/13/2012,237,8
02M397,SPRUCE STREET SCHOOL,1/17/2012,232,14
02M397,SPRUCE STREET SCHOOL,1/18/2012,235,11
02M397,SPRUCE STREET SCHOOL,1/19/2012,234,11
02M397,SPRUCE STREET SCHOOL,1/20/2012,234,11
02M397,SPRUCE STREET SCHOOL,1/23/2012,230,16
02M397,SPRUCE STREET SCHOOL,1/24/2012,237,9
02M397,SPRUCE STREET SCHOOL,1/25/2012,236,10
02M397,SPRUCE STREET SCHOOL,1/26/2012,235,11
02M397,SPRUCE STREET SCHOOL,1/27/2012,182,10
02M397,SPRUCE STREET SCHOOL,1/30/2012,238,8
02M397,SPRUCE STREET SCHOOL,1/31/2012,241,5
02M399,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMA,1/3/2012,217,16
02M399,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMA,1/4/2012,215,18
02M399,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMA,1/5/2012,217,16
02M399,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMA,1/6/2012,216,17
02M399,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMA,1/9/2012,205,28
02M399,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMA,1/10/2012,207,26
02M399,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMA,1/11/2012,206,27
02M399,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMA,1/12/2012,201,32
02M399,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMA,1/13/2012,202,31
02M399,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMA,1/17/2012,205,28
02M399,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMA,1/18/2012,212,21
02M399,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMA,1/19/2012,209,24
02M399,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMA,1/20/2012,203,30
02M399,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMA,1/23/2012,139,94
02M399,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMA,1/31/2012,203,29
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,1/3/2012,1184,179
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,1/4/2012,1231,133
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,1/5/2012,1243,121
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,1/6/2012,1242,122
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,1/9/2012,1241,123
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,1/10/2012,1266,98
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,1/11/2012,1279,85
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,1/12/2012,1249,115
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,1/13/2012,1263,100
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,1/17/2012,1249,113
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,1/18/2012,1293,70
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,1/19/2012,1274,89
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,1/20/2012,1269,95
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,1/23/2012,1048,315
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,1/31/2012,1265,96
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,1/3/2012,454,36
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,1/4/2012,442,48
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,1/5/2012,447,43
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,1/6/2012,444,46
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,1/9/2012,465,25
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,1/10/2012,451,39
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,1/11/2012,445,45
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,1/12/2012,447,43
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,1/13/2012,452,38
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,1/17/2012,464,26
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,1/18/2012,454,37
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,1/19/2012,459,32
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,1/20/2012,464,27
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,1/23/2012,463,26
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,1/24/2012,212,7
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,1/25/2012,208,11
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,1/26/2012,210,9
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,1/27/2012,210,9
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,1/31/2012,468,20
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,1/3/2012,466,35
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,1/4/2012,458,43
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,1/5/2012,464,37
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,1/6/2012,464,37
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,1/9/2012,472,29
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,1/10/2012,477,23
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,1/11/2012,472,28
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,1/12/2012,473,27
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,1/13/2012,462,38
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,1/17/2012,470,30
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,1/18/2012,472,28
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,1/19/2012,471,29
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,1/20/2012,478,22
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,1/23/2012,460,40
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,1/24/2012,79,7
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,1/25/2012,79,7
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,1/26/2012,81,5
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,1/27/2012,77,9
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,1/30/2012,82,3
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,1/31/2012,475,20
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,1/3/2012,414,17
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,1/4/2012,418,13
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,1/5/2012,420,11
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,1/6/2012,422,9
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,1/9/2012,426,5
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,1/10/2012,422,9
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,1/11/2012,421,10
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,1/12/2012,425,6
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,1/13/2012,416,15
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,1/17/2012,421,10
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,1/18/2012,423,8
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,1/19/2012,423,8
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,1/20/2012,427,4
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,1/23/2012,223,208
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,1/31/2012,425,5
02M412,N.Y.C. LAB SCHOOL FOR COLLABORATIVE STUD,1/3/2012,552,25
02M412,N.Y.C. LAB SCHOOL FOR COLLABORATIVE STUD,1/4/2012,550,27
02M412,N.Y.C. LAB SCHOOL FOR COLLABORATIVE STUD,1/5/2012,550,28
02M412,N.Y.C. LAB SCHOOL FOR COLLABORATIVE STUD,1/6/2012,551,27
02M412,N.Y.C. LAB SCHOOL FOR COLLABORATIVE STUD,1/9/2012,542,36
02M412,N.Y.C. LAB SCHOOL FOR COLLABORATIVE STUD,1/10/2012,549,29
02M412,N.Y.C. LAB SCHOOL FOR COLLABORATIVE STUD,1/11/2012,559,19
02M412,N.Y.C. LAB SCHOOL FOR COLLABORATIVE STUD,1/12/2012,553,25
02M412,N.Y.C. LAB SCHOOL FOR COLLABORATIVE STUD,1/13/2012,555,23
02M412,N.Y.C. LAB SCHOOL FOR COLLABORATIVE STUD,1/17/2012,559,19
02M412,N.Y.C. LAB SCHOOL FOR COLLABORATIVE STUD,1/18/2012,565,13
02M412,N.Y.C. LAB SCHOOL FOR COLLABORATIVE STUD,1/19/2012,562,16
02M412,N.Y.C. LAB SCHOOL FOR COLLABORATIVE STUD,1/20/2012,567,10
02M412,N.Y.C. LAB SCHOOL FOR COLLABORATIVE STUD,1/23/2012,480,98
02M412,N.Y.C. LAB SCHOOL FOR COLLABORATIVE STUD,1/31/2012,558,20
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,1/3/2012,634,36
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,1/4/2012,619,51
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,1/5/2012,628,42
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,1/6/2012,628,42
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,1/9/2012,628,42
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,1/10/2012,632,38
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,1/11/2012,631,40
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,1/12/2012,634,37
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,1/13/2012,634,37
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,1/17/2012,643,28
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,1/18/2012,633,38
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,1/19/2012,641,30
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,1/20/2012,638,33
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,1/23/2012,615,56
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,1/24/2012,631,39
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,1/25/2012,647,23
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,1/26/2012,620,50
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,1/27/2012,623,47
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,1/30/2012,292,1
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,1/31/2012,640,29
02M414,N.Y.C. MUSEUM SCHOOL,1/3/2012,407,28
02M414,N.Y.C. MUSEUM SCHOOL,1/4/2012,409,26
02M414,N.Y.C. MUSEUM SCHOOL,1/5/2012,410,25
02M414,N.Y.C. MUSEUM SCHOOL,1/6/2012,417,18
02M414,N.Y.C. MUSEUM SCHOOL,1/9/2012,406,28
02M414,N.Y.C. MUSEUM SCHOOL,1/10/2012,413,21
02M414,N.Y.C. MUSEUM SCHOOL,1/11/2012,411,23
02M414,N.Y.C. MUSEUM SCHOOL,1/12/2012,394,41
02M414,N.Y.C. MUSEUM SCHOOL,1/13/2012,414,21
02M414,N.Y.C. MUSEUM SCHOOL,1/17/2012,420,15
02M414,N.Y.C. MUSEUM SCHOOL,1/18/2012,426,9
02M414,N.Y.C. MUSEUM SCHOOL,1/19/2012,423,12
02M414,N.Y.C. MUSEUM SCHOOL,1/20/2012,423,12
02M414,N.Y.C. MUSEUM SCHOOL,1/23/2012,341,94
02M414,N.Y.C. MUSEUM SCHOOL,1/31/2012,419,18
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,1/3/2012,472,32
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,1/4/2012,487,14
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,1/5/2012,484,17
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,1/6/2012,489,12
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,1/9/2012,483,18
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,1/10/2012,484,17
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,1/11/2012,489,13
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,1/12/2012,487,15
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,1/13/2012,480,22
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,1/17/2012,487,15
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,1/18/2012,483,19
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,1/19/2012,487,15
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,1/20/2012,488,14
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,1/23/2012,455,47
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,1/31/2012,486,17
02M418,MILLENNIUM HIGH SCHOOL,1/3/2012,596,29
02M418,MILLENNIUM HIGH SCHOOL,1/4/2012,602,23
02M418,MILLENNIUM HIGH SCHOOL,1/5/2012,606,19
02M418,MILLENNIUM HIGH SCHOOL,1/6/2012,611,13
02M418,MILLENNIUM HIGH SCHOOL,1/9/2012,607,17
02M418,MILLENNIUM HIGH SCHOOL,1/10/2012,612,12
02M418,MILLENNIUM HIGH SCHOOL,1/11/2012,612,12
02M418,MILLENNIUM HIGH SCHOOL,1/12/2012,597,27
02M418,MILLENNIUM HIGH SCHOOL,1/13/2012,610,14
02M418,MILLENNIUM HIGH SCHOOL,1/17/2012,596,28
02M418,MILLENNIUM HIGH SCHOOL,1/18/2012,609,15
02M418,MILLENNIUM HIGH SCHOOL,1/19/2012,614,10
02M418,MILLENNIUM HIGH SCHOOL,1/20/2012,613,11
02M418,MILLENNIUM HIGH SCHOOL,1/23/2012,533,91
02M418,MILLENNIUM HIGH SCHOOL,1/31/2012,604,21
02M419,LANDMARK HIGH SCHOOL,1/3/2012,277,122
02M419,LANDMARK HIGH SCHOOL,1/4/2012,325,73
02M419,LANDMARK HIGH SCHOOL,1/5/2012,322,76
02M419,LANDMARK HIGH SCHOOL,1/6/2012,303,94
02M419,LANDMARK HIGH SCHOOL,1/9/2012,318,78
02M419,LANDMARK HIGH SCHOOL,1/10/2012,326,69
02M419,LANDMARK HIGH SCHOOL,1/11/2012,323,72
02M419,LANDMARK HIGH SCHOOL,1/12/2012,318,76
02M419,LANDMARK HIGH SCHOOL,1/13/2012,293,101
02M419,LANDMARK HIGH SCHOOL,1/17/2012,319,75
02M419,LANDMARK HIGH SCHOOL,1/18/2012,305,89
02M419,LANDMARK HIGH SCHOOL,1/19/2012,325,70
02M419,LANDMARK HIGH SCHOOL,1/20/2012,307,87
02M419,LANDMARK HIGH SCHOOL,1/23/2012,261,132
02M419,LANDMARK HIGH SCHOOL,1/31/2012,337,56
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND H,1/3/2012,1560,201
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND H,1/4/2012,1538,223
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND H,1/5/2012,1575,186
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND H,1/6/2012,1575,186
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND H,1/9/2012,1574,185
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND H,1/10/2012,1620,139
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND H,1/11/2012,1585,174
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND H,1/12/2012,1583,176
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND H,1/13/2012,1593,166
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND H,1/17/2012,1593,167
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND H,1/18/2012,1602,157
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND H,1/19/2012,1644,115
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND H,1/20/2012,1643,115
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND H,1/23/2012,1602,156
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND H,1/31/2012,1580,172
02M422,QUEST TO LEARN,1/3/2012,218,13
02M422,QUEST TO LEARN,1/4/2012,214,17
02M422,QUEST TO LEARN,1/5/2012,222,9
02M422,QUEST TO LEARN,1/6/2012,222,9
02M422,QUEST TO LEARN,1/9/2012,227,4
02M422,QUEST TO LEARN,1/10/2012,219,12
02M422,QUEST TO LEARN,1/11/2012,226,5
02M422,QUEST TO LEARN,1/12/2012,223,8
02M422,QUEST TO LEARN,1/13/2012,220,11
02M422,QUEST TO LEARN,1/17/2012,219,12
02M422,QUEST TO LEARN,1/18/2012,219,12
02M422,QUEST TO LEARN,1/19/2012,226,5
02M422,QUEST TO LEARN,1/20/2012,223,8
02M422,QUEST TO LEARN,1/23/2012,211,20
02M422,QUEST TO LEARN,1/24/2012,215,16
02M422,QUEST TO LEARN,1/25/2012,214,17
02M422,QUEST TO LEARN,1/26/2012,220,11
02M422,QUEST TO LEARN,1/27/2012,219,12
02M422,QUEST TO LEARN,1/30/2012,218,13
02M422,QUEST TO LEARN,1/31/2012,214,17
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOO,1/3/2012,523,81
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOO,1/4/2012,518,86
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOO,1/5/2012,515,89
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOO,1/6/2012,517,87
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOO,1/9/2012,521,82
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOO,1/10/2012,514,90
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOO,1/11/2012,517,88
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOO,1/12/2012,489,116
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOO,1/13/2012,497,107
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOO,1/17/2012,539,67
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOO,1/18/2012,536,70
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOO,1/19/2012,535,71
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOO,1/20/2012,536,70
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOO,1/23/2012,411,195
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOO,1/31/2012,539,65
02M427,MANHATTAN ACADEMY FOR ARTS LANGUAGE,1/3/2012,128,55
02M427,MANHATTAN ACADEMY FOR ARTS LANGUAGE,1/4/2012,152,32
02M427,MANHATTAN ACADEMY FOR ARTS LANGUAGE,1/5/2012,156,29
02M427,MANHATTAN ACADEMY FOR ARTS LANGUAGE,1/6/2012,157,28
02M427,MANHATTAN ACADEMY FOR ARTS LANGUAGE,1/9/2012,167,18
02M427,MANHATTAN ACADEMY FOR ARTS LANGUAGE,1/10/2012,164,21
02M427,MANHATTAN ACADEMY FOR ARTS LANGUAGE,1/11/2012,166,20
02M427,MANHATTAN ACADEMY FOR ARTS LANGUAGE,1/12/2012,159,28
02M427,MANHATTAN ACADEMY FOR ARTS LANGUAGE,1/13/2012,170,19
02M427,MANHATTAN ACADEMY FOR ARTS LANGUAGE,1/17/2012,173,17
02M427,MANHATTAN ACADEMY FOR ARTS LANGUAGE,1/18/2012,174,18
02M427,MANHATTAN ACADEMY FOR ARTS LANGUAGE,1/19/2012,184,8
02M427,MANHATTAN ACADEMY FOR ARTS LANGUAGE,1/20/2012,169,21
02M427,MANHATTAN ACADEMY FOR ARTS LANGUAGE,1/23/2012,146,45
02M427,MANHATTAN ACADEMY FOR ARTS LANGUAGE,1/31/2012,175,16
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,1/3/2012,201,97
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,1/4/2012,218,83
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,1/5/2012,216,84
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,1/6/2012,211,89
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,1/9/2012,219,83
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,1/10/2012,222,80
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,1/11/2012,211,90
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,1/12/2012,203,99
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,1/13/2012,228,73
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,1/17/2012,209,95
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,1/18/2012,215,89
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,1/19/2012,192,112
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,1/20/2012,210,94
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,1/23/2012,174,130
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,1/31/2012,216,89
02M432,MURRAY HILL ACADEMY,1/3/2012,163,50
02M432,MURRAY HILL ACADEMY,1/4/2012,169,44
